TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,hour,month,day_of_week,time_period,TX_FRAUD,TX_FRAUD_SCENARIO
1444,2024-01-14 02:12:37,50,192,102.7,1131157,13,2,1,6,late_night,0,0
1445,2024-01-14 02:23:26,76,17,165.4,1131806,13,2,1,6,late_night,0,0
1446,2024-01-14 04:26:45,14,160,110.42,1139205,13,4,1,6,late_night,0,0
1447,2024-01-14 04:42:21,48,44,106.67,1140141,13,4,1,6,late_night,0,0
1448,2024-01-14 05:29:11,76,17,376.65,1142951,13,5,1,6,late_night,0,0
1449,2024-01-14 05:29:40,45,7,461.82,1142980,13,5,1,6,late_night,0,0
1450,2024-01-14 05:34:24,24,105,80.71,1143264,13,5,1,6,late_night,0,0
1451,2024-01-14 05:36:25,25,187,99.39,1143385,13,5,1,6,late_night,0,0
1452,2024-01-14 05:54:17,4,74,194.73,1144457,13,5,1,6,late_night,0,0
1453,2024-01-14 06:15:58,67,57,108.53,1145758,13,6,1,6,morning,0,0
1454,2024-01-14 06:23:38,42,38,100.58,1146218,13,6,1,6,morning,0,0
1455,2024-01-14 06:50:40,89,197,72.9,1147840,13,6,1,6,morning,0,0
1456,2024-01-14 06:51:20,48,67,154.41,1147880,13,6,1,6,morning,0,0
1457,2024-01-14 07:23:33,90,95,7.23,1149813,13,7,1,6,morning,0,0
1458,2024-01-14 07:47:07,70,84,69.26,1151227,13,7,1,6,morning,0,0
1459,2024-01-14 07:48:29,29,124,63.5,1151309,13,7,1,6,morning,0,0
1460,2024-01-14 08:04:49,21,154,25.66,1152289,13,8,1,6,morning,0,0
1461,2024-01-14 08:33:28,55,82,138.11,1154008,13,8,1,6,morning,0,0
1462,2024-01-14 08:49:55,48,44,111.27,1154995,13,8,1,6,morning,0,0
1463,2024-01-14 09:39:00,8,88,27.44,1157940,13,9,1,6,morning,0,0
1464,2024-01-14 09:47:52,77,128,337.8,1158472,13,9,1,6,morning,0,0
1465,2024-01-14 09:48:16,44,117,55.55,1158496,13,9,1,6,morning,0,0
1466,2024-01-14 10:04:53,12,67,16.79,1159493,13,10,1,6,morning,0,0
1467,2024-01-14 10:30:44,3,149,31.0,1161044,13,10,1,6,morning,0,0
1468,2024-01-14 10:48:43,84,93,85.71,1162123,13,10,1,6,morning,0,0
1469,2024-01-14 10:50:22,1,194,138.13,1162222,13,10,1,6,morning,0,0
1470,2024-01-14 10:57:02,86,164,25.81,1162622,13,10,1,6,morning,0,0
1471,2024-01-14 10:57:52,93,186,48.84,1162672,13,10,1,6,morning,0,0
1472,2024-01-14 11:00:51,26,61,39.14,1162851,13,11,1,6,morning,0,0
1473,2024-01-14 11:11:04,28,42,42.74,1163464,13,11,1,6,morning,0,0
1474,2024-01-14 11:14:30,29,122,87.43,1163670,13,11,1,6,morning,0,0
1475,2024-01-14 11:22:50,34,104,32.26,1164170,13,11,1,6,morning,0,0
1476,2024-01-14 11:25:12,55,101,323.47,1164312,13,11,1,6,morning,0,0
1477,2024-01-14 11:26:27,5,18,115.93,1164387,13,11,1,6,morning,0,0
1478,2024-01-14 11:31:21,67,57,85.2,1164681,13,11,1,6,morning,0,0
1479,2024-01-14 11:37:56,52,5,62.25,1165076,13,11,1,6,morning,0,0
1480,2024-01-14 11:40:19,37,48,77.13,1165219,13,11,1,6,morning,0,0
1481,2024-01-14 11:41:33,71,39,89.98,1165293,13,11,1,6,morning,0,0
1482,2024-01-14 11:50:39,73,110,110.08,1165839,13,11,1,6,morning,0,0
1483,2024-01-14 11:50:57,48,67,159.13,1165857,13,11,1,6,morning,0,0
1484,2024-01-14 11:51:25,48,67,201.94,1165885,13,11,1,6,morning,0,0
1485,2024-01-14 12:03:00,38,130,170.94,1166580,13,12,1,6,afternoon,0,0
1486,2024-01-14 12:18:39,79,193,110.7,1167519,13,12,1,6,afternoon,0,0
1487,2024-01-14 12:23:11,55,101,243.57,1167791,13,12,1,6,afternoon,0,0
1488,2024-01-14 12:24:15,29,129,53.09,1167855,13,12,1,6,afternoon,0,0
1489,2024-01-14 12:41:57,20,127,58.23,1168917,13,12,1,6,afternoon,0,0
1490,2024-01-14 12:56:41,55,82,158.25,1169801,13,12,1,6,afternoon,0,0
1491,2024-01-14 13:07:54,32,109,222.41,1170474,13,13,1,6,afternoon,0,0
1492,2024-01-14 13:11:36,45,65,532.32,1170696,13,13,1,6,afternoon,0,0
1493,2024-01-14 13:11:49,8,109,20.31,1170709,13,13,1,6,afternoon,0,0
1494,2024-01-14 13:25:11,84,93,265.5,1171511,13,13,1,6,afternoon,0,0
1495,2024-01-14 13:35:53,85,148,112.52,1172153,13,13,1,6,afternoon,0,0
1496,2024-01-14 13:39:23,49,169,56.72,1172363,13,13,1,6,afternoon,0,0
1497,2024-01-14 13:45:43,97,123,198.4,1172743,13,13,1,6,afternoon,0,0
1498,2024-01-14 14:05:05,45,58,1735.14,1173905,13,14,1,6,afternoon,0,0
1499,2024-01-14 14:06:27,89,197,177.74,1173987,13,14,1,6,afternoon,0,0
1500,2024-01-14 14:21:24,21,35,54.3,1174884,13,14,1,6,afternoon,0,0
1501,2024-01-14 14:22:30,83,5,10.49,1174950,13,14,1,6,afternoon,0,0
1502,2024-01-14 14:28:50,53,116,46.41,1175330,13,14,1,6,afternoon,0,0
1503,2024-01-14 14:36:56,59,129,67.17,1175816,13,14,1,6,afternoon,0,0
1504,2024-01-14 14:37:14,5,124,67.8,1175834,13,14,1,6,afternoon,0,0
1505,2024-01-14 14:47:19,45,7,1039.95,1176439,13,14,1,6,afternoon,0,0
1506,2024-01-14 14:47:29,73,155,63.49,1176449,13,14,1,6,afternoon,0,0
1507,2024-01-14 14:49:48,58,94,54.16,1176588,13,14,1,6,afternoon,0,0
1508,2024-01-14 15:04:14,31,50,390.19,1177454,13,15,1,6,afternoon,0,0
1509,2024-01-14 15:07:13,50,8,145.57,1177633,13,15,1,6,afternoon,0,0
1510,2024-01-14 15:10:24,28,42,174.61,1177824,13,15,1,6,afternoon,0,0
1511,2024-01-14 15:15:06,95,22,158.55,1178106,13,15,1,6,afternoon,0,0
1512,2024-01-14 15:33:48,54,96,201.52,1179228,13,15,1,6,afternoon,0,0
1513,2024-01-14 15:58:05,70,76,50.0,1180685,13,15,1,6,afternoon,0,0
1514,2024-01-14 16:04:38,53,92,23.75,1181078,13,16,1,6,afternoon,0,0
1515,2024-01-14 16:08:26,22,115,73.33,1181306,13,16,1,6,afternoon,0,0
1516,2024-01-14 16:09:34,45,7,1253.66,1181374,13,16,1,6,afternoon,0,0
1517,2024-01-14 16:17:14,55,192,249.11,1181834,13,16,1,6,afternoon,0,0
1518,2024-01-14 16:29:01,10,123,76.98,1182541,13,16,1,6,afternoon,0,0
1519,2024-01-14 16:36:40,80,146,186.45,1183000,13,16,1,6,afternoon,0,0
1520,2024-01-14 16:46:33,20,127,94.22,1183593,13,16,1,6,afternoon,0,0
1521,2024-01-14 16:56:07,94,23,79.77,1184167,13,16,1,6,afternoon,0,0
1522,2024-01-14 17:11:33,4,79,401.32,1185093,13,17,1,6,afternoon,0,0
1523,2024-01-14 17:14:10,89,197,118.96,1185250,13,17,1,6,afternoon,0,0
1524,2024-01-14 17:25:50,17,11,39.11,1185950,13,17,1,6,afternoon,0,0
1525,2024-01-14 17:25:52,39,120,48.19,1185952,13,17,1,6,afternoon,0,0
1526,2024-01-14 17:28:05,24,198,199.49,1186085,13,17,1,6,afternoon,0,0
1527,2024-01-14 17:29:32,32,49,70.07,1186172,13,17,1,6,afternoon,0,0
1528,2024-01-14 17:42:40,14,160,562.19,1186960,13,17,1,6,afternoon,0,0
1529,2024-01-14 18:03:07,85,148,175.37,1188187,13,18,1,6,evening,0,0
1530,2024-01-14 18:03:24,43,193,48.09,1188204,13,18,1,6,evening,0,0
1531,2024-01-14 18:42:29,45,164,1003.85,1190549,13,18,1,6,evening,0,0
1532,2024-01-14 19:09:19,68,33,51.38,1192159,13,19,1,6,evening,0,0
1533,2024-01-14 19:35:31,32,49,121.77,1193731,13,19,1,6,evening,0,0
1534,2024-01-14 19:43:08,9,130,41.06,1194188,13,19,1,6,evening,0,0
1535,2024-01-14 19:57:49,88,70,18.6,1195069,13,19,1,6,evening,0,0
1536,2024-01-14 20:01:39,29,129,194.86,1195299,13,20,1,6,evening,0,0
1537,2024-01-14 20:10:16,84,93,183.76,1195816,13,20,1,6,evening,0,0
1538,2024-01-14 20:11:52,3,129,30.87,1195912,13,20,1,6,evening,0,0
1539,2024-01-14 20:14:13,8,109,38.21,1196053,13,20,1,6,evening,0,0
1540,2024-01-14 20:20:06,28,42,736.43,1196406,13,20,1,6,evening,0,0
1541,2024-01-14 20:57:13,29,124,137.15,1198633,13,20,1,6,evening,0,0
1542,2024-01-14 21:03:35,33,190,886.31,1199015,13,21,1,6,evening,0,0
1543,2024-01-14 21:12:07,76,100,349.13,1199527,13,21,1,6,evening,0,0
1544,2024-01-14 21:14:32,91,114,44.17,1199672,13,21,1,6,evening,0,0
1545,2024-01-14 21:23:22,89,197,62.96,1200202,13,21,1,6,evening,0,0
1546,2024-01-14 21:27:21,73,155,33.14,1200441,13,21,1,6,evening,0,0
1547,2024-01-14 22:00:05,27,166,92.43,1202405,13,22,1,6,evening,0,0
1548,2024-01-14 22:21:07,34,104,23.29,1203667,13,22,1,6,evening,0,0
1549,2024-01-14 22:23:59,20,127,43.98,1203839,13,22,1,6,evening,0,0
1550,2024-01-15 00:25:22,30,196,29.33,1211122,14,0,1,0,late_night,0,0
1551,2024-01-15 02:53:15,45,58,67.6,1219995,14,2,1,0,late_night,0,0
1552,2024-01-15 03:04:58,41,55,46.69134592401499,1220698,14,3,1,0,late_night,1,3
1553,2024-01-15 03:29:44,50,8,79.93,1222184,14,3,1,0,late_night,0,0
1554,2024-01-15 03:57:30,33,0,41.29,1223850,14,3,1,0,late_night,0,0
1555,2024-01-15 04:20:52,50,170,108.98,1225252,14,4,1,0,late_night,0,0
1556,2024-01-15 04:28:27,43,56,93.33,1225707,14,4,1,0,late_night,0,0
1557,2024-01-15 05:06:33,77,112,253.36,1227993,14,5,1,0,late_night,0,0
1558,2024-01-15 05:19:42,95,22,76.48,1228782,14,5,1,0,late_night,0,0
1559,2024-01-15 05:47:18,80,148,86.25,1230438,14,5,1,0,late_night,0,0
1560,2024-01-15 05:54:34,48,44,76.14,1230874,14,5,1,0,late_night,0,0
1561,2024-01-15 06:01:34,4,177,969.26,1231294,14,6,1,0,morning,0,0
1562,2024-01-15 06:16:23,50,192,199.5,1232183,14,6,1,0,morning,0,0
1563,2024-01-15 06:34:55,77,196,557.75,1233295,14,6,1,0,morning,0,0
1564,2024-01-15 06:42:03,54,179,742.68,1233723,14,6,1,0,morning,0,0
1565,2024-01-15 06:51:51,76,160,250.08,1234311,14,6,1,0,morning,0,0
1566,2024-01-15 06:54:16,62,34,39.7,1234456,14,6,1,0,morning,0,0
1567,2024-01-15 07:11:54,94,23,43.72,1235514,14,7,1,0,morning,0,0
1568,2024-01-15 07:16:01,14,100,355.79,1235761,14,7,1,0,morning,0,0
1569,2024-01-15 07:24:50,84,93,116.35,1236290,14,7,1,0,morning,0,0
1570,2024-01-15 07:30:13,72,134,18.57,1236613,14,7,1,0,morning,0,0
1571,2024-01-15 07:35:34,77,128,576.14,1236934,14,7,1,0,morning,0,0
1572,2024-01-15 07:48:32,1,83,157.92,1237712,14,7,1,0,morning,0,0
1573,2024-01-15 07:49:46,76,83,61.5,1237786,14,7,1,0,morning,0,0
1574,2024-01-15 08:27:07,77,112,613.22,1240027,14,8,1,0,morning,0,0
1575,2024-01-15 08:50:40,62,34,27.49,1241440,14,8,1,0,morning,0,0
1576,2024-01-15 08:55:00,48,44,159.84,1241700,14,8,1,0,morning,0,0
1577,2024-01-15 09:05:00,47,42,3.95,1242300,14,9,1,0,morning,0,0
1578,2024-01-15 09:05:17,45,164,850.98,1242317,14,9,1,0,morning,0,0
1579,2024-01-15 09:38:25,8,88,19.1,1244305,14,9,1,0,morning,0,0
1580,2024-01-15 09:50:07,10,83,41.36,1245007,14,9,1,0,morning,0,0
1581,2024-01-15 09:55:55,43,56,105.87,1245355,14,9,1,0,morning,0,0
1582,2024-01-15 09:57:30,23,158,156.12,1245450,14,9,1,0,morning,0,0
1583,2024-01-15 10:18:48,79,56,96.44,1246728,14,10,1,0,morning,0,0
1584,2024-01-15 10:18:53,76,161,729.48,1246733,14,10,1,0,morning,0,0
1585,2024-01-15 10:20:46,37,48,83.51,1246846,14,10,1,0,morning,0,0
1586,2024-01-15 10:36:10,80,146,52.02,1247770,14,10,1,0,morning,0,0
1587,2024-01-15 10:45:40,23,21,103.52,1248340,14,10,1,0,morning,0,0
1588,2024-01-15 10:50:22,73,155,127.34,1248622,14,10,1,0,morning,0,0
1589,2024-01-15 11:01:08,28,42,533.78,1249268,14,11,1,0,morning,0,0
1590,2024-01-15 11:05:41,15,153,27.12,1249541,14,11,1,0,morning,0,0
1591,2024-01-15 11:07:28,69,141,18.15,1249648,14,11,1,0,morning,0,0
1592,2024-01-15 11:11:12,65,54,71.67,1249872,14,11,1,0,morning,0,0
1593,2024-01-15 11:14:53,38,120,95.19,1250093,14,11,1,0,morning,0,0
1594,2024-01-15 11:22:52,29,129,161.93,1250572,14,11,1,0,morning,0,0
1595,2024-01-15 11:23:40,71,39,72.39,1250620,14,11,1,0,morning,0,0
1596,2024-01-15 11:35:22,18,24,22.68,1251322,14,11,1,0,morning,0,0
1597,2024-01-15 11:49:35,0,108,12.28,1252175,14,11,1,0,morning,0,0
1598,2024-01-15 11:50:57,84,93,248.27,1252257,14,11,1,0,morning,0,0
1599,2024-01-15 11:51:54,89,197,160.82,1252314,14,11,1,0,morning,0,0
1600,2024-01-15 12:05:23,76,161,169.85,1253123,14,12,1,0,afternoon,0,0
1601,2024-01-15 12:07:20,47,42,79.54,1253240,14,12,1,0,afternoon,0,0
1602,2024-01-15 12:16:08,76,83,247.9,1253768,14,12,1,0,afternoon,0,0
1603,2024-01-15 12:25:43,83,5,12.24,1254343,14,12,1,0,afternoon,0,0
1604,2024-01-15 12:34:37,17,29,40.45,1254877,14,12,1,0,afternoon,0,0
1605,2024-01-15 12:36:59,62,34,3.2,1255019,14,12,1,0,afternoon,0,0
1606,2024-01-15 12:38:24,43,56,116.4,1255104,14,12,1,0,afternoon,0,0
1607,2024-01-15 13:16:12,65,54,67.44,1257372,14,13,1,0,afternoon,0,0
1608,2024-01-15 13:35:27,76,160,46.66,1258527,14,13,1,0,afternoon,0,0
1609,2024-01-15 13:54:32,42,38,56.99,1259672,14,13,1,0,afternoon,0,0
1610,2024-01-15 14:00:32,63,3,53.14,1260032,14,14,1,0,afternoon,0,0
1611,2024-01-15 14:06:32,33,190,593.46,1260392,14,14,1,0,afternoon,0,0
1612,2024-01-15 14:07:35,55,82,691.26,1260455,14,14,1,0,afternoon,0,0
1613,2024-01-15 14:07:42,68,44,36.91,1260462,14,14,1,0,afternoon,0,0
1614,2024-01-15 14:19:59,84,93,156.8,1261199,14,14,1,0,afternoon,0,0
1615,2024-01-15 14:22:48,56,71,5.68,1261368,14,14,1,0,afternoon,0,0
1616,2024-01-15 14:23:01,27,166,68.78,1261381,14,14,1,0,afternoon,0,0
1617,2024-01-15 14:24:05,22,170,48.98,1261445,14,14,1,0,afternoon,0,0
1618,2024-01-15 14:35:30,21,35,54.13,1262130,14,14,1,0,afternoon,0,0
1619,2024-01-15 14:40:01,45,162,1092.79,1262401,14,14,1,0,afternoon,0,0
1620,2024-01-15 14:42:50,1,161,112.1,1262570,14,14,1,0,afternoon,0,0
1621,2024-01-15 14:50:58,1,167,99.14,1263058,14,14,1,0,afternoon,0,0
1622,2024-01-15 14:58:11,45,65,651.71,1263491,14,14,1,0,afternoon,0,0
1623,2024-01-15 15:00:59,55,151,176.81,1263659,14,15,1,0,afternoon,0,0
1624,2024-01-15 15:14:34,97,161,74.75,1264474,14,15,1,0,afternoon,0,0
1625,2024-01-15 15:25:27,47,42,61.22,1265127,14,15,1,0,afternoon,0,0
1626,2024-01-15 15:33:17,38,120,225.41,1265597,14,15,1,0,afternoon,0,0
1627,2024-01-15 15:52:04,66,113,42.92,1266724,14,15,1,0,afternoon,0,0
1628,2024-01-15 16:00:10,25,76,111.4,1267210,14,16,1,0,afternoon,0,0
1629,2024-01-15 16:22:31,28,42,532.78,1268551,14,16,1,0,afternoon,0,0
1630,2024-01-15 16:43:33,18,144,40.87,1269813,14,16,1,0,afternoon,0,0
1631,2024-01-15 16:48:50,76,161,449.87,1270130,14,16,1,0,afternoon,0,0
1632,2024-01-15 18:16:13,79,193,137.18,1275373,14,18,1,0,evening,0,0
1633,2024-01-15 18:30:00,89,197,142.73,1276200,14,18,1,0,evening,0,0
1634,2024-01-15 18:50:47,70,76,120.78,1277447,14,18,1,0,evening,0,0
1635,2024-01-15 19:02:45,3,129,34.8,1278165,14,19,1,0,evening,0,0
1636,2024-01-15 19:05:14,84,93,134.1,1278314,14,19,1,0,evening,0,0
1637,2024-01-15 19:19:27,54,179,347.1,1279167,14,19,1,0,evening,0,0
1638,2024-01-15 19:56:32,31,71,238.84,1281392,14,19,1,0,evening,0,0
1639,2024-01-15 20:16:05,65,54,36.66,1282565,14,20,1,0,evening,0,0
1640,2024-01-15 20:32:32,26,61,23.94,1283552,14,20,1,0,evening,0,0
1641,2024-01-15 20:32:32,55,82,366.81,1283552,14,20,1,0,evening,0,0
1642,2024-01-15 20:40:51,59,94,70.47,1284051,14,20,1,0,evening,0,0
1643,2024-01-15 21:03:34,63,89,72.08,1285414,14,21,1,0,evening,0,0
1644,2024-01-15 21:26:30,7,35,59.97,1286790,14,21,1,0,evening,0,0
1645,2024-01-15 21:30:04,48,67,54.9,1287004,14,21,1,0,evening,0,0
1646,2024-01-15 21:55:47,98,173,4.96,1288547,14,21,1,0,evening,0,0
1647,2024-01-15 22:15:31,18,77,77.8,1289731,14,22,1,0,evening,0,0
1648,2024-01-15 22:19:24,29,129,66.2,1289964,14,22,1,0,evening,0,0
1649,2024-01-15 22:42:29,28,42,354.32,1291349,14,22,1,0,evening,0,0
1650,2024-01-16 01:00:38,14,160,313.06,1299638,15,1,1,1,late_night,0,0
1651,2024-01-16 01:44:37,14,17,396.22,1302277,15,1,1,1,late_night,0,0
1652,2024-01-16 01:55:31,1,194,120.55,1302931,15,1,1,1,late_night,0,0
1653,2024-01-16 02:41:27,57,93,67.84193172118071,1305687,15,2,1,1,late_night,1,3
1654,2024-01-16 03:01:57,68,33,19.42,1306917,15,3,1,1,late_night,0,0
1655,2024-01-16 03:32:14,32,49,75.79,1308734,15,3,1,1,late_night,0,0
1656,2024-01-16 04:36:06,8,138,52.76121404681933,1312566,15,4,1,1,late_night,1,3
1657,2024-01-16 05:00:39,45,77,216.12,1314039,15,5,1,1,late_night,0,0
1658,2024-01-16 05:03:15,55,82,554.22,1314195,15,5,1,1,late_night,0,0
1659,2024-01-16 05:15:58,91,114,34.66,1314958,15,5,1,1,late_night,0,0
1660,2024-01-16 05:16:26,28,42,487.93,1314986,15,5,1,1,late_night,0,0
1661,2024-01-16 05:31:32,17,182,8.42,1315892,15,5,1,1,late_night,0,0
1662,2024-01-16 05:32:05,43,56,60.3,1315925,15,5,1,1,late_night,0,0
1663,2024-01-16 05:34:51,17,75,43.36,1316091,15,5,1,1,late_night,0,0
1664,2024-01-16 05:41:58,84,93,181.98761616094762,1316518,15,5,1,1,late_night,1,3
1665,2024-01-16 06:17:01,87,141,143.24,1318621,15,6,1,1,morning,0,0
1666,2024-01-16 06:34:18,91,175,43.82,1319658,15,6,1,1,morning,0,0
1667,2024-01-16 06:46:17,22,170,54.41,1320377,15,6,1,1,morning,0,0
1668,2024-01-16 06:49:48,59,129,39.42,1320588,15,6,1,1,morning,0,0
1669,2024-01-16 07:05:10,21,35,55.75,1321510,15,7,1,1,morning,0,0
1670,2024-01-16 07:07:46,79,56,191.31,1321666,15,7,1,1,morning,0,0
1671,2024-01-16 07:38:23,31,71,308.49,1323503,15,7,1,1,morning,0,0
1672,2024-01-16 07:39:50,68,68,42.3,1323590,15,7,1,1,morning,0,0
1673,2024-01-16 07:49:48,21,35,22.82,1324188,15,7,1,1,morning,0,0
1674,2024-01-16 08:45:26,70,6,32.07,1327526,15,8,1,1,morning,0,0
1675,2024-01-16 08:48:07,29,18,53.21,1327687,15,8,1,1,morning,0,0
1676,2024-01-16 09:06:01,86,164,44.29,1328761,15,9,1,1,morning,0,0
1677,2024-01-16 09:09:18,7,35,127.78,1328958,15,9,1,1,morning,0,0
1678,2024-01-16 09:25:47,43,56,76.7,1329947,15,9,1,1,morning,0,0
1679,2024-01-16 09:32:12,98,41,19.81,1330332,15,9,1,1,morning,0,0
1680,2024-01-16 09:34:12,28,42,1062.37,1330452,15,9,1,1,morning,0,0
1681,2024-01-16 09:36:44,68,33,11.18,1330604,15,9,1,1,morning,0,0
1682,2024-01-16 09:39:18,45,162,347.59,1330758,15,9,1,1,morning,0,0
1683,2024-01-16 09:43:08,60,85,118.24,1330988,15,9,1,1,morning,0,0
1684,2024-01-16 09:54:04,75,197,18.95,1331644,15,9,1,1,morning,0,0
1685,2024-01-16 09:59:01,50,82,11.27,1331941,15,9,1,1,morning,0,0
1686,2024-01-16 10:06:11,10,43,38.74,1332371,15,10,1,1,morning,0,0
1687,2024-01-16 10:06:31,53,53,13.75,1332391,15,10,1,1,morning,0,0
1688,2024-01-16 10:20:07,76,161,312.68,1333207,15,10,1,1,morning,0,0
1689,2024-01-16 10:33:04,29,124,116.67,1333984,15,10,1,1,morning,0,0
1690,2024-01-16 10:42:02,70,76,89.84,1334522,15,10,1,1,morning,0,0
1691,2024-01-16 10:42:26,89,197,90.33,1334546,15,10,1,1,morning,0,0
1692,2024-01-16 10:43:49,89,197,88.2,1334629,15,10,1,1,morning,0,0
1693,2024-01-16 10:43:51,49,75,46.39,1334631,15,10,1,1,morning,0,0
1694,2024-01-16 10:49:29,98,173,40.53,1334969,15,10,1,1,morning,0,0
1695,2024-01-16 10:51:37,55,82,280.96,1335097,15,10,1,1,morning,0,0
1696,2024-01-16 11:11:51,27,98,93.51,1336311,15,11,1,1,morning,0,0
1697,2024-01-16 11:18:42,26,61,44.17,1336722,15,11,1,1,morning,0,0
1698,2024-01-16 11:24:29,14,17,174.07,1337069,15,11,1,1,morning,0,0
1699,2024-01-16 11:29:24,33,76,468.27,1337364,15,11,1,1,morning,0,0
1700,2024-01-16 11:36:36,1,123,127.66,1337796,15,11,1,1,morning,0,0
1701,2024-01-16 11:42:28,50,8,54.56,1338148,15,11,1,1,morning,0,0
1702,2024-01-16 11:45:54,98,52,20.98,1338354,15,11,1,1,morning,0,0
1703,2024-01-16 11:46:11,90,95,8.02,1338371,15,11,1,1,morning,0,0
1704,2024-01-16 11:47:36,27,166,97.97,1338456,15,11,1,1,morning,0,0
1705,2024-01-16 11:49:47,21,35,53.27,1338587,15,11,1,1,morning,0,0
1706,2024-01-16 11:55:33,86,164,41.85,1338933,15,11,1,1,morning,0,0
1707,2024-01-16 11:59:41,48,44,99.09,1339181,15,11,1,1,morning,0,0
1708,2024-01-16 12:18:29,48,44,51.1,1340309,15,12,1,1,afternoon,0,0
1709,2024-01-16 12:30:50,48,67,40.06,1341050,15,12,1,1,afternoon,0,0
1710,2024-01-16 12:40:24,54,179,140.38,1341624,15,12,1,1,afternoon,0,0
1711,2024-01-16 12:40:46,32,49,32.81,1341646,15,12,1,1,afternoon,0,0
1712,2024-01-16 12:45:28,71,66,47.42,1341928,15,12,1,1,afternoon,0,0
1713,2024-01-16 12:48:24,76,161,499.96,1342104,15,12,1,1,afternoon,0,0
1714,2024-01-16 12:55:21,60,28,24.62,1342521,15,12,1,1,afternoon,0,0
1715,2024-01-16 13:04:28,48,67,182.29,1343068,15,13,1,1,afternoon,0,0
1716,2024-01-16 13:06:26,84,93,29.35,1343186,15,13,1,1,afternoon,0,0
1717,2024-01-16 13:27:56,8,88,37.18,1344476,15,13,1,1,afternoon,0,0
1718,2024-01-16 13:28:03,31,158,728.59,1344483,15,13,1,1,afternoon,0,0
1719,2024-01-16 13:48:05,76,100,109.09,1345685,15,13,1,1,afternoon,0,0
1720,2024-01-16 13:56:10,63,89,77.51,1346170,15,13,1,1,afternoon,0,0
1721,2024-01-16 14:00:48,62,34,31.25,1346448,15,14,1,1,afternoon,0,0
1722,2024-01-16 14:05:07,83,5,11.15,1346707,15,14,1,1,afternoon,0,0
1723,2024-01-16 14:17:16,85,148,136.66,1347436,15,14,1,1,afternoon,0,0
1724,2024-01-16 14:25:28,9,64,80.26,1347928,15,14,1,1,afternoon,0,0
1725,2024-01-16 14:28:42,58,94,71.04,1348122,15,14,1,1,afternoon,0,0
1726,2024-01-16 14:49:27,21,154,62.41,1349367,15,14,1,1,afternoon,0,0
1727,2024-01-16 14:54:09,14,83,236.15,1349649,15,14,1,1,afternoon,0,0
1728,2024-01-16 14:59:56,23,158,39.8,1349996,15,14,1,1,afternoon,0,0
1729,2024-01-16 15:09:15,17,182,42.28,1350555,15,15,1,1,afternoon,0,0
1730,2024-01-16 15:14:02,42,38,327.84,1350842,15,15,1,1,afternoon,0,0
1731,2024-01-16 15:14:10,80,14,105.59,1350850,15,15,1,1,afternoon,0,0
1732,2024-01-16 15:16:42,78,186,43.0,1351002,15,15,1,1,afternoon,0,0
1733,2024-01-16 15:16:47,16,61,107.83,1351007,15,15,1,1,afternoon,0,0
1734,2024-01-16 15:24:41,71,64,144.13,1351481,15,15,1,1,afternoon,0,0
1735,2024-01-16 15:36:26,83,5,17.21,1352186,15,15,1,1,afternoon,0,0
1736,2024-01-16 15:42:32,77,112,396.37,1352552,15,15,1,1,afternoon,0,0
1737,2024-01-16 15:51:39,45,162,750.05,1353099,15,15,1,1,afternoon,0,0
1738,2024-01-16 16:15:54,62,34,39.9,1354554,15,16,1,1,afternoon,0,0
1739,2024-01-16 16:35:55,13,112,52.91,1355755,15,16,1,1,afternoon,0,0
1740,2024-01-16 16:50:16,4,110,422.44,1356616,15,16,1,1,afternoon,0,0
1741,2024-01-16 17:30:36,39,120,20.11,1359036,15,17,1,1,afternoon,0,0
1742,2024-01-16 17:43:13,33,76,637.97,1359793,15,17,1,1,afternoon,0,0
1743,2024-01-16 18:01:34,38,130,52.16,1360894,15,18,1,1,evening,0,0
1744,2024-01-16 18:15:14,62,34,38.97,1361714,15,18,1,1,evening,0,0
1745,2024-01-16 18:34:13,55,101,991.74,1362853,15,18,1,1,evening,0,0
1746,2024-01-16 18:39:14,76,17,363.03,1363154,15,18,1,1,evening,0,0
1747,2024-01-16 18:40:42,60,28,80.18,1363242,15,18,1,1,evening,0,0
1748,2024-01-16 18:49:32,55,192,279.88,1363772,15,18,1,1,evening,0,0
1749,2024-01-16 18:58:28,70,12,42.59,1364308,15,18,1,1,evening,0,0
1750,2024-01-16 19:18:19,33,76,563.13,1365499,15,19,1,1,evening,0,0
1751,2024-01-16 19:42:23,68,33,20.21,1366943,15,19,1,1,evening,0,0
1752,2024-01-16 20:34:39,76,160,325.48,1370079,15,20,1,1,evening,0,0
1753,2024-01-16 21:08:25,86,162,43.72,1372105,15,21,1,1,evening,0,0
1754,2024-01-16 21:19:36,45,77,407.07,1372776,15,21,1,1,evening,0,0
1755,2024-01-16 21:56:47,21,35,30.25,1375007,15,21,1,1,evening,0,0
1756,2024-01-16 22:06:10,74,81,111.62,1375570,15,22,1,1,evening,0,0
1757,2024-01-17 02:21:36,76,17,203.84,1390896,16,2,1,2,late_night,0,0
1758,2024-01-17 02:24:04,28,42,13.71,1391044,16,2,1,2,late_night,0,0
1759,2024-01-17 02:24:21,77,112,514.65,1391061,16,2,1,2,late_night,0,0
